date_record,id,name,volume,inflow,outflow,percent_storage
2020-03-23,100504,เขื่อนหนองปลาไหล,25.74,0.161,0.235,15.72
2020-03-23,100505,เขื่อนประแสร์,67.14,0,1.09,22.76
2020-03-24,rsv357,อ่างเก็บน้ำดอกกราย,16.963,0.015,0,23.76
2020-03-24,rsv359,อ่างเก็บน้ำคลองใหญ่,3.843,0,0,7.56
2020-03-24,100504,เขื่อนหนองปลาไหล,25.47,0.023,0.235,15.56
2020-03-24,100505,เขื่อนประแสร์,66.37,0,1.11,22.5
2020-03-25,rsv357,อ่างเก็บน้ำดอกกราย,16.657,0.017,0,23.33
2020-03-25,rsv359,อ่างเก็บน้ำคลองใหญ่,3.843,0.013,0,7.56
2020-03-25,100504,เขื่อนหนองปลาไหล,25.21,0.002,0.235,15.39
2020-03-25,100505,เขื่อนประแสร์,65.56,0,1.15,22.22
2020-03-26,rsv357,อ่างเก็บน้ำดอกกราย,16.312,0,0,22.85
2020-03-26,rsv359,อ่างเก็บน้ำคลองใหญ่,3.843,0.013,0,7.56
2020-03-26,100504,เขื่อนหนองปลาไหล,25.07,0.152,0.234,15.31
2020-03-26,100505,เขื่อนประแสร์,64.73,0,1.17,21.94
2020-03-27,rsv357,อ่างเก็บน้ำดอกกราย,15.971,0,0,22.37
2020-03-27,rsv359,อ่างเก็บน้ำคลองใหญ่,3.819,0,0,7.52
2020-03-27,100504,เขื่อนหนองปลาไหล,24.8,0.053,0.234,15.15
2020-03-27,100505,เขื่อนประแสร์,63.46,0,1.16,21.51
2020-03-28,rsv357,อ่างเก็บน้ำดอกกราย,15.635,0,0,21.9
2020-03-28,rsv359,อ่างเก็บน้ำคลองใหญ่,3.726,0.042,0.123,7.33
2020-03-28,100504,เขื่อนหนองปลาไหล,24.54,0.024,0.233,14.99
2020-03-28,100505,เขื่อนประแสร์,62.35,0,1.01,21.14
2020-03-29,rsv357,อ่างเก็บน้ำดอกกราย,15.22,0,0,21.32
2020-03-29,rsv359,อ่างเก็บน้ำคลองใหญ่,3.726,0.152,0.14,7.33
2020-03-29,100504,เขื่อนหนองปลาไหล,24.27,0.028,0.233,14.82
2020-03-29,100505,เขื่อนประแสร์,61.52,0,0.73,20.85
2020-03-30,rsv357,อ่างเก็บน้ำดอกกราย,14.897,0.015,0,20.86
2020-03-30,rsv359,อ่างเก็บน้ำคลองใหญ่,3.657,0.083,0.139,7.2
2020-03-30,100504,เขื่อนหนองปลาไหล,24.07,0.096,0.232,14.7
2020-03-30,100505,เขื่อนประแสร์,60.79,0,0.63,20.61
2020-03-31,rsv357,อ่างเก็บน้ำดอกกราย,14.576,0.011,0,20.41
2020-03-31,rsv359,อ่างเก็บน้ำคลองใหญ่,3.657,0.152,0.139,7.2
2020-03-31,100504,เขื่อนหนองปลาไหล,23.87,0.089,0.232,14.58
2020-03-31,100505,เขื่อนประแสร์,60.07,0,0.63,20.36
2020-04-01,rsv357,อ่างเก็บน้ำดอกกราย,14.222,0,0,19.92
2020-04-01,rsv359,อ่างเก็บน้ำคลองใหญ่,3.634,0.129,0.139,7.15
2020-04-01,100504,เขื่อนหนองปลาไหล,23.74,0.167,0.231,14.5
2020-04-01,100505,เขื่อนประแสร์,59.34,0,0.1,20.12
2020-04-02,rsv357,อ่างเก็บน้ำดอกกราย,13.873,0,0,19.43
2020-04-02,rsv359,อ่างเก็บน้ำคลองใหญ่,3.611,0.129,0.139,7.11
2020-04-02,100504,เขื่อนหนองปลาไหล,23.47,0,0.231,14.33
2020-04-02,100505,เขื่อนประแสร์,58.66,0,0.59,19.88
2020-04-03,rsv357,อ่างเก็บน้ำดอกกราย,13.531,0,0,18.95
2020-04-03,rsv359,อ่างเก็บน้ำคลองใหญ่,3.589,0.12,0.138,7.06
2020-04-03,100504,เขื่อนหนองปลาไหล,23.34,0.097,0.231,14.25
2020-04-03,100505,เขื่อนประแสร์,57.85,0,0.72,19.61
2020-04-04,rsv357,อ่างเก็บน้ำดอกกราย,13.195,0,0,18.48
2020-04-04,rsv359,อ่างเก็บน้ำคลองใหญ่,3.589,0.076,0.063,7.06
2020-04-04,100504,เขื่อนหนองปลาไหล,23.14,0.057,0.23,14.13
2020-04-04,100505,เขื่อนประแสร์,57.02,0,0.74,19.33
2020-04-05,rsv357,อ่างเก็บน้ำดอกกราย,12.864,0,0,18.02
2020-04-05,rsv359,อ่างเก็บน้ำคลองใหญ่,3.589,0.013,0,7.06
2020-04-05,100504,เขื่อนหนองปลาไหล,22.87,0.024,0.23,13.97
2020-04-05,100505,เขื่อนประแสร์,56.24,0.04,0.74,19.06
2020-04-06,rsv357,อ่างเก็บน้ำดอกกราย,12.576,0,0,17.61
2020-04-06,rsv359,อ่างเก็บน้ำคลองใหญ่,3.634,0.058,0,7.15
2020-04-06,100504,เขื่อนหนองปลาไหล,22.93,0.342,0.229,14.01
2020-04-06,100505,เขื่อนประแสร์,54.96,0,1.19,18.63
2020-04-07,rsv357,อ่างเก็บน้ำดอกกราย,12.257,0.004,0,17.17
2020-04-07,rsv359,อ่างเก็บน้ำคลองใหญ่,3.68,0.119,0,7.24
2020-04-07,100504,เขื่อนหนองปลาไหล,22.93,0.238,0.23,14.01
2020-04-07,100505,เขื่อนประแสร์,53.51,0,1.36,18.14
2020-04-08,rsv357,อ่างเก็บน้ำดอกกราย,11.91,0,0,16.68
2020-04-08,rsv359,อ่างเก็บน้ำคลองใหญ่,3.819,0.045,0,7.52
2020-04-08,100504,เขื่อนหนองปลาไหล,22.8,0.039,0.23,13.92
2020-04-08,100505,เขื่อนประแสร์,51.98,0,1.44,17.62
2020-04-09,rsv357,อ่างเก็บน้ำดอกกราย,11.567,0,0,16.2
2020-04-09,rsv359,อ่างเก็บน้ำคลองใหญ่,3.963,0.049,0,7.8
2020-04-09,100504,เขื่อนหนองปลาไหล,22.68,0.059,0.229,13.85
2020-04-09,100505,เขื่อนประแสร์,27.26,0,1.32,9.24
2020-04-10,rsv357,อ่างเก็บน้ำดอกกราย,11.223,0,0,15.72
2020-04-10,rsv359,อ่างเก็บน้ำคลองใหญ่,4.061,0.005,0,7.99
2020-04-10,100504,เขื่อนหนองปลาไหล,22.5,0.012,0.229,13.74
2020-04-10,100505,เขื่อนประแสร์,49.03,0,1.45,16.62
2020-04-11,rsv357,อ่างเก็บน้ำดอกกราย,10.904,0.002,0,15.27
2020-04-11,rsv359,อ่างเก็บน้ำคลองใหญ่,4.314,0.075,0,8.49
2020-04-11,100504,เขื่อนหนองปลาไหล,22.32,0.095,0.229,13.63
2020-04-11,100505,เขื่อนประแสร์,47.34,0,1.59,16.05
2020-04-12,rsv357,อ่างเก็บน้ำดอกกราย,10.581,0,0,14.82
2020-04-12,rsv359,อ่างเก็บน้ำคลองใหญ่,4.578,0.042,0,9.01
2020-04-12,100504,เขื่อนหนองปลาไหล,22.2,0.189,0.228,13.56
2020-04-12,100505,เขื่อนประแสร์,45.66,0,1.59,15.48
2020-04-13,rsv357,อ่างเก็บน้ำดอกกราย,10.327,0.038,0,14.46
2020-04-13,rsv359,อ่างเก็บน้ำคลองใหญ่,4.687,0.065,0,9.23
2020-04-13,100504,เขื่อนหนองปลาไหล,22.02,0,0.228,13.45
2020-04-13,100505,เขื่อนประแสร์,44.52,0.35,1.4,15.09
2020-04-14,rsv357,อ่างเก็บน้ำดอกกราย,10.169,0.139,0,14.24
2020-04-14,rsv359,อ่างเก็บน้ำคลองใหญ่,4.825,0.117,0,9.5
2020-04-14,100504,เขื่อนหนองปลาไหล,22.2,0.309,0.228,13.56
2020-04-14,100505,เขื่อนประแสร์,43.27,0.02,1.17,14.67
2020-04-15,rsv357,อ่างเก็บน้ำดอกกราย,10.263,0.311,0,14.37
2020-04-15,rsv359,อ่างเก็บน้ำคลองใหญ่,4.91,0.026,0,9.67
2020-04-15,100504,เขื่อนหนองปลาไหล,22.26,0.266,0.228,13.59
2020-04-15,100505,เขื่อนประแสร์,42.24,0,0.94,14.32
2020-04-16,rsv357,อ่างเก็บน้ำดอกกราย,10.169,0.081,0,14.24
2020-04-16,rsv359,อ่างเก็บน้ำคลองใหญ่,4.995,0.213,0,9.83
2020-04-16,100504,เขื่อนหนองปลาไหล,22.14,0.137,0.228,13.52
2020-04-16,100505,เขื่อนประแสร์,41.13,0.01,1.03,13.94
2020-04-17,rsv357,อ่างเก็บน้ำดอกกราย,10.075,0.069,0,14.11
2020-04-17,rsv359,อ่างเก็บน้ำคลองใหญ่,4.881,0.082,0,9.61
2020-04-17,100504,เขื่อนหนองปลาไหล,22.2,0.282,0.228,13.56
2020-04-17,100505,เขื่อนประแสร์,40.06,0.01,0.99,13.58
2020-04-18,rsv357,อ่างเก็บน้ำดอกกราย,10.232,0.322,0,14.33
2020-04-18,rsv359,อ่างเก็บน้ำคลองใหญ่,4.742,0.056,0,9.33
2020-04-18,100504,เขื่อนหนองปลาไหล,22.68,0.693,0.228,13.85
2020-04-18,100505,เขื่อนประแสร์,39.02,0,0.97,13.23
2020-04-19,rsv357,อ่างเก็บน้ำดอกกราย,10.138,0.063,0,14.2
2020-04-19,rsv359,อ่างเก็บน้ำคลองใหญ่,4.578,0.031,0,9.01
2020-04-19,100504,เขื่อนหนองปลาไหล,22.93,0.463,0.229,14.01
2020-04-19,100505,เขื่อนประแสร์,37.99,0,0.97,12.88
2020-04-20,rsv357,อ่างเก็บน้ำดอกกราย,10.013,0.041,0,14.02
2020-04-20,rsv359,อ่างเก็บน้ำคลองใหญ่,4.419,0.055,0,8.7
2020-04-20,100504,เขื่อนหนองปลาไหล,23.14,0.328,0.166,14.13
2020-04-20,100505,เขื่อนประแสร์,36.95,0,0.96,12.53
2020-04-21,rsv357,อ่างเก็บน้ำดอกกราย,9.859,0.005,0,13.81
2020-04-21,rsv359,อ่างเก็บน้ำคลองใหญ่,4.237,0.033,0,8.34
2020-04-21,100504,เขื่อนหนองปลาไหล,23.27,0.263,0.159,14.21
2020-04-21,100505,เขื่อนประแสร์,35.69,0,1.19,12.1
2020-04-22,rsv357,อ่างเก็บน้ำดอกกราย,9.675,0,0,13.55
2020-04-22,rsv359,อ่างเก็บน้ำคลองใหญ่,4.061,0.038,0,7.99
2020-04-22,100504,เขื่อนหนองปลาไหล,23.14,0,0.159,14.13
2020-04-22,100505,เขื่อนประแสร์,34.71,0,0.9,11.77
2020-04-23,rsv357,อ่างเก็บน้ำดอกกราย,9.523,0.019,0,13.34
2020-04-23,rsv359,อ่างเก็บน้ำคลองใหญ่,3.963,0.115,0,7.8
2020-04-23,100504,เขื่อนหนองปลาไหล,22.87,0,0.221,13.97
2020-04-23,100505,เขื่อนประแสร์,33.74,0,0.9,11.44
2020-04-24,rsv357,อ่างเก็บน้ำดอกกราย,9.433,0.075,0,13.21
2020-04-24,rsv359,อ่างเก็บน้ำคลองใหญ่,3.963,0.133,0,7.8
2020-04-24,100504,เขื่อนหนองปลาไหล,22.62,0.056,0.229,13.81
2020-04-24,100505,เขื่อนประแสร์,33.03,0.07,0.71,11.2
2020-04-25,rsv357,อ่างเก็บน้ำดอกกราย,10.169,0.905,0,14.24
2020-04-25,rsv359,อ่างเก็บน้ำคลองใหญ่,3.915,0.085,0,7.71
2020-04-25,100504,เขื่อนหนองปลาไหล,22.87,0.418,0.164,13.97
2020-04-25,100505,เขื่อนประแสร์,32.08,0,0.88,10.87
2020-04-26,rsv357,อ่างเก็บน้ำดอกกราย,10.232,0.233,0,14.33
2020-04-26,rsv359,อ่างเก็บน้ำคลองใหญ่,3.915,0.133,0,7.71
2020-04-26,100504,เขื่อนหนองปลาไหล,22.93,0.272,0.159,14.01
2020-04-26,100505,เขื่อนประแสร์,31.06,0.01,0.96,10.53
2020-04-27,rsv357,อ่างเก็บน้ำดอกกราย,10.39,0.327,0,14.55
2020-04-27,rsv359,อ่างเก็บน้ำคลองใหญ่,3.891,0.109,0,7.66
2020-04-27,100504,เขื่อนหนองปลาไหล,23.74,0.972,0.159,14.5
2020-04-27,100505,เขื่อนประแสร์,30.04,0,0.96,10.18
2020-04-28,rsv357,อ่างเก็บน้ำดอกกราย,10.97,0.722,0,15.36
2020-04-28,rsv359,อ่างเก็บน้ำคลองใหญ่,4.012,0.254,0,7.9
2020-04-28,100504,เขื่อนหนองปลาไหล,24.27,0.675,0.16,14.82
2020-04-28,100505,เขื่อนประแสร์,29.03,0.01,0.95,9.84
2020-04-29,rsv357,อ่างเก็บน้ำดอกกราย,11.333,0.506,0,15.87
2020-04-29,rsv359,อ่างเก็บน้ำคลองใหญ่,4.012,0.132,0,7.9
2020-04-29,100504,เขื่อนหนองปลาไหล,24.94,0.891,0.232,15.23
2020-04-29,100505,เขื่อนประแสร์,28.01,0,0.95,9.49
2020-04-30,rsv357,อ่างเก็บน้ำดอกกราย,11.703,0.53,0,16.39
2020-04-30,rsv359,อ่างเก็บน้ำคลองใหญ่,3.963,0.083,0,7.8
2020-04-30,100504,เขื่อนหนองปลาไหล,25.07,0.39,0.233,15.31
2020-04-30,100505,เขื่อนประแสร์,27.15,0.1,0.89,9.2
2020-05-01,rsv357,อ่างเก็บน้ำดอกกราย,11.979,0.433,0,16.78
2020-05-01,rsv359,อ่างเก็บน้ำคลองใหญ่,3.963,0.132,0,7.8
2020-05-01,100504,เขื่อนหนองปลาไหล,24.87,0.085,0.234,15.19
2020-05-01,100505,เขื่อนประแสร์,26.17,0,0.91,8.87
2020-05-02,rsv357,อ่างเก็บน้ำดอกกราย,12.117,0.299,0,16.97
2020-05-02,rsv359,อ่างเก็บน้ำคลองใหญ่,3.915,0.083,0,7.71
2020-05-02,100504,เขื่อนหนองปลาไหล,24.94,0.19,0.175,15.23
2020-05-02,100505,เขื่อนประแสร์,25.75,0,0.38,8.73
2020-05-03,rsv357,อ่างเก็บน้ำดอกกราย,12.54,0.573,0,17.56
2020-05-03,rsv359,อ่างเก็บน้ำคลองใหญ่,3.867,0.084,0,7.61
2020-05-03,100504,เขื่อนหนองปลาไหล,24.87,0.102,0.162,15.19
2020-05-03,100505,เขื่อนประแสร์,25.33,0,0.36,8.59
2020-05-04,rsv357,อ่างเก็บน้ำดอกกราย,12.612,0.233,0,17.66
2020-05-04,rsv359,อ่างเก็บน้ำคลองใหญ่,3.867,0.132,0,7.61
2020-05-04,100504,เขื่อนหนองปลาไหล,24.8,0.117,0.162,15.15
2020-05-04,100505,เขื่อนประแสร์,24.94,0.01,0.34,8.45
2020-05-05,rsv357,อ่างเก็บน้ำดอกกราย,12.683,0.232,0,17.76
